timestamp,open,high,low,close,volume
2026-04-22T19:00:00+00:00,87.82,87.82,87.43,87.56,41008.423
2026-04-22T19:15:00+00:00,87.55,87.83,87.48,87.68,34033.489
2026-04-22T19:30:00+00:00,87.68,87.7,87.09,87.3,42351.27
2026-04-22T19:45:00+00:00,87.3,87.47,87.24,87.37,25093.748
2026-04-22T20:00:00+00:00,87.38,87.49,87.29,87.39,12485.795
2026-04-22T20:15:00+00:00,87.38,87.4,87.09,87.29,16000.495
2026-04-22T20:30:00+00:00,87.28,87.34,87.1,87.23,11101.506
2026-04-22T20:45:00+00:00,87.24,87.24,87.09,87.14,11569.045
2026-04-22T21:00:00+00:00,87.14,87.33,87.12,87.31,11351.325
2026-04-22T21:15:00+00:00,87.31,87.45,87.27,87.44,6983.984
2026-04-22T21:30:00+00:00,87.45,87.67,87.37,87.55,14019.484
2026-04-22T21:45:00+00:00,87.56,87.64,87.51,87.6,6037.121
2026-04-22T22:00:00+00:00,87.59,87.72,87.46,87.55,12432.377
2026-04-22T22:15:00+00:00,87.55,87.57,87.3,87.32,11620.819
2026-04-22T22:30:00+00:00,87.33,87.46,87.3,87.38,12747.183
2026-04-22T22:45:00+00:00,87.37,87.44,87.3,87.43,5799.898
2026-04-22T23:00:00+00:00,87.43,87.47,87.21,87.31,17745.627
2026-04-22T23:15:00+00:00,87.31,87.34,86.84,87.02,34968.951
2026-04-22T23:30:00+00:00,87.02,87.02,86.81,86.97,16559.039
2026-04-22T23:45:00+00:00,86.97,87.02,86.82,86.87,14528.592
2026-04-23T00:00:00+00:00,86.86,87.03,86.45,86.45,38624.749
2026-04-23T00:15:00+00:00,86.45,87.08,85.97,86.94,79559.036
2026-04-23T00:30:00+00:00,86.94,87.18,86.78,87.0,32843.014
2026-04-23T00:45:00+00:00,87.0,87.07,86.7,86.86,21672.868
2026-04-23T01:00:00+00:00,86.87,86.87,86.51,86.52,19515.013
2026-04-23T01:15:00+00:00,86.52,86.55,86.15,86.19,29063.55
2026-04-23T01:30:00+00:00,86.19,86.48,86.12,86.39,29006.444
2026-04-23T01:45:00+00:00,86.38,86.5,86.23,86.44,13629.734
2026-04-23T02:00:00+00:00,86.43,86.44,86.2,86.21,15335.849
2026-04-23T02:15:00+00:00,86.2,86.32,85.96,86.06,32166.934
2026-04-23T02:30:00+00:00,86.06,86.11,85.73,85.89,42085.538
2026-04-23T02:45:00+00:00,85.89,86.1,85.82,85.95,16593.881
